ACDCBOGDIS02,10.181.3.157,255.255.240.0,10.181.0.1,ping,8.8.8.8,N/A,Exitoso
ACDCBOGDIS02,10.181.3.157,255.255.240.0,10.181.0.1,ping,8.8.4.4,N/A,Exitoso
ACDCBOGDIS02,10.181.3.157,255.255.240.0,10.181.0.1,ping,5.5.5.5,N/A,Fallido
ACDCBOGDIS02,10.181.3.157,255.255.240.0,10.181.0.1,puerto,8.8.8.8,53,Abierto
ACDCBOGDIS02,10.181.3.157,255.255.240.0,10.181.0.1,puerto,8.8.8.8,54,Cerrado
ACDCBOGDIS02,10.181.3.157,255.255.240.0,10.181.0.1,puerto,8.8.8.8,22,Cerrado
ACDCBOGDIS02,10.181.3.157,255.255.240.0,10.181.0.1,puerto,8.8.4.4,53,Abierto
ACDCBOGDIS02,10.181.3.157,255.255.240.0,10.181.0.1,puerto,8.8.4.4,54,Cerrado
ACDCBOGDIS02,10.181.3.157,255.255.240.0,10.181.0.1,puerto,8.8.4.4,22,Cerrado
ACDCBOGDIS02,10.181.3.157,255.255.240.0,10.181.0.1,puerto,5.5.5.5,53,Cerrado
ACDCBOGDIS02,10.181.3.157,255.255.240.0,10.181.0.1,puerto,5.5.5.5,54,Cerrado
ACDCBOGDIS02,10.181.3.157,255.255.240.0,10.181.0.1,puerto,5.5.5.5,22,Cerrado
